,Unnamed: 0,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
5743,29440,U001,0200769623,WAL-MAR associates,2020-04-10,2020.0,1930683925.0,2020-03-23,2020-04-07,2020-03-23,NAH4,661.11,0-15
5744,29442,U001,0200776463,KROGE llc,2020-03-28,2020.0,1930635143.0,2020-03-10,2020-03-25,2020-03-10,NAA8,144179.67,0-15
5745,29450,CA02,0100030194,AMAZO corporation,2020-05-18,2020.0,2960628831.0,2020-04-15,2020-04-27,2020-04-17,CA10,66361.68,16-30
5746,29459,U001,0200353024,DECA associates,2020-05-27,2020.0,1930877455.0,2020-05-08,2020-05-24,2020-05-01,NAM4,254.76,0-15
5747,29467,U001,0200792734,MDV/ in,2020-03-30,2020.0,1930651104.0,2020-03-13,2020-03-28,2020-03-13,NAA8,63325.14,0-15
5748,29471,U001,0200769623,WAL-MAR corp,2020-05-24,2020.0,1930863031.0,2020-05-07,2020-05-22,2020-05-07,NAH4,37864.59,0-15
5749,29502,U001,0200769623,WAL-MAR ,2020-03-29,2020.0,1930636958.0,2020-03-11,2020-03-26,2020-03-11,NAH4,1784.79,0-15
5750,29507,U001,0200936373,SUPE ,2020-04-21,2020.0,1930733916.0,2020-04-02,2020-04-17,2020-04-02,NAA8,24028.72,0-15
5751,29513,U001,CCCA02,KRAFT  foundation,2020-05-23,2020.0,1930615393.0,2020-03-07,2020-04-11,2020-03-07,NAG2,7982.4,31-45
5752,29519,U001,200705742,DOT systems,2020-04-26,2020.0,1930686950.0,2020-03-23,2020-04-24,2020-03-23,NA32,1061.62,0-15
5753,29523,U001,0200744019,TARG corp,2020-04-16,2020.0,1930708578.0,2020-03-28,2020-04-12,2020-03-28,NAA8,12738.45,0-15
5754,29526,U001,0200769623,WAL-MAR corporation,2020-03-16,2020.0,1930577183.0,2020-02-28,2020-03-14,2020-02-28,NAH4,40656.66,0-15
5755,29549,U001,0200794332,COST co,2020-03-31,2020.0,1930648427.0,2020-03-13,2020-03-28,2020-03-13,NAAX,33031.83,0-15
5756,29563,U001,0200861551,MRS GR foundation,2020-05-30,2020.0,1930876169.0,2020-05-13,2020-05-28,2020-05-13,NAA8,19769.7,0-15
5757,29575,U001,0200769623,WAL-MAR co,2020-05-02,2020.0,1930782749.0,2020-04-14,2020-04-29,2020-04-14,NAH4,11664.88,0-15
5758,29585,U001,0200769623,WAL-MAR co,2020-04-13,2020.0,1930698759.0,2020-03-26,2020-04-10,2020-03-26,NAH4,15418.58,0-15
5759,29595,CA02,0140104249,SOB in,2020-04-25,2020.0,2960626048.0,2020-04-05,2020-04-24,2020-04-14,CA10,43033.9,0-15
5760,29596,U001,200726979,BJ'S  foundation,2020-04-09,2020.0,1930677215.0,2020-03-21,2020-04-05,2020-03-21,NAA8,154.55,0-15
5761,29600,U001,CCU013,KRAFT F in,2020-04-17,2020.0,1930611578.0,2020-03-06,2020-03-06,2020-03-06,NAX2,14617.51,31-45
5762,29612,U001,0100031704,DELHAIZE systems,2020-05-23,2020.0,1930856602.0,2020-05-05,2020-05-20,2020-05-05,NAA8,47501.22,0-15
5763,29618,U001,0200762301,C&S WH associates,2020-05-18,2020.0,1930844875.0,2020-04-30,2020-05-15,2020-04-30,NAC6,105154.04,0-15
5764,29620,CA02,140105686,SYSC us,2020-05-23,2020.0,2960631849.0,2020-05-01,2020-05-17,2020-05-07,CA10,12240.522,0-15
5765,29622,U001,0200707822,PUBLI foundation,2020-04-14,2020.0,1930700387.0,2020-03-25,2020-04-09,2020-03-25,NAA8,113676.06,0-15
5766,29625,U001,0200756072,REINHA in,2020-05-05,2020.0,1930787774.0,2020-04-16,2020-05-01,2020-04-16,NAA8,79160.72,0-15
5767,29626,U001,0200769623,WAL-MAR ,2020-04-21,2020.0,1930731690.0,2020-04-03,2020-04-18,2020-04-03,NAH4,22534.28,0-15
5768,29634,U001,0200779051,AFFILI corp,2020-05-13,2020.0,1930857243.0,2020-05-04,2020-05-19,2020-05-04,NAA8,46281.9,
5769,29651,U001,0100043956,E&S trust,2020-05-12,2020.0,1930802084.0,2020-04-21,2020-05-11,2020-04-21,NAD1,4080.95,0-15
5770,29655,U001,0200353024,DECA associates,2020-05-27,2020.0,1930876632.0,2020-05-07,2020-05-24,2020-05-01,NAM4,2029.3,0-15
5771,29660,U001,0200416837,DEC us,2020-04-30,2020.0,1930822931.0,2020-04-24,2020-04-26,2020-04-16,NAM2,8424.38,0-15
5772,29661,U001,0200727272,BROOKS llc,2020-04-04,2020.0,1930661526.0,2020-03-17,2020-04-01,2020-03-17,NAA8,2829.18,0-15
5773,29667,U001,0200762301,C&S WH ,2020-03-28,2020.0,1930642228.0,2020-03-12,2020-03-27,2020-03-12,NAC6,63557.31,0-15
5774,29674,U001,0200726979,BJ'S  llc,2020-03-28,2020.0,1930637622.0,2020-03-11,2020-03-26,2020-03-11,NAA8,1064.79,0-15
5775,29676,U001,0200759878,SA associates,2020-04-07,2020.0,1930682376.0,2020-03-23,2020-04-07,2020-03-23,NAH4,29369.99,0-15
5776,29680,U001,0200769623,WAL-MAR trust,2020-04-13,2020.0,1930706305.0,2020-03-26,2020-04-10,2020-03-26,NAH4,1329.23,0-15
5777,29682,CA02,0140105686,SYSC foundation,2020-04-01,2020.0,2960618031.0,2020-03-08,2020-03-27,2020-03-17,CA10,23669.359,0-15
5778,29683,CA02,0140104240,FEDER ,2020-04-24,2020.0,2960625187.0,2020-04-04,2020-04-23,2020-04-13,CA10,58514.344000000005,0-15
5779,29686,CA02,0140104552,THE NO corp,2020-04-18,2020.0,2960626408.0,2020-04-02,2020-04-16,2020-04-06,CA10,97749.372,0-15
5780,29688,U001,0200744019,TARG llc,2020-04-30,2020.0,1930782474.0,2020-04-14,2020-04-29,2020-04-14,NAA8,17506.13,0-15
5781,29689,U001,0200744019,TARG corporation,2020-03-30,2020.0,1930623260.0,2020-03-11,2020-03-26,2020-03-11,NAA8,17720.98,0-15
5782,29690,U001,0200772670,ASSOCIAT in,2020-04-22,2020.0,1930748481.0,2020-04-04,2020-04-19,2020-04-04,NAU5,3915.55,0-15
5783,29697,U001,200707822,PUBLI corporation,2020-04-18,2020.0,1930727478.0,2020-03-31,2020-04-15,2020-03-31,NAA8,36859.97,0-15
5784,29702,U001,0200772670,ASSOCIAT llc,2020-04-19,2020.0,1930726992.0,2020-04-01,2020-04-16,2020-04-01,NAU5,70409.95,0-15
5785,29705,U001,0200779051,AFFILI corporation,2020-03-19,2020.0,1930646421.0,2020-03-12,2020-03-27,2020-03-12,NAA8,87999.45,
5786,29707,U001,0200230690,DECA associates,2020-03-29,2020.0,1930669771.0,2020-03-19,2020-03-26,2020-03-16,NAM2,1133.74,0-15
5787,29714,U001,0200748108,KROGER associates,2020-03-16,2020.0,1930571725.0,2020-02-27,2020-03-13,2020-02-27,NAA8,3280.34,0-15
5788,29720,U001,0200769623,WAL-MAR llc,2020-04-23,2020.0,1930746921.0,2020-04-05,2020-04-20,2020-04-05,NAH4,6916.42,0-15
5789,29726,U001,0200820380,SMITH'S trust,2020-04-21,2020.0,1930721758.0,2020-04-01,2020-04-16,2020-04-01,NAA8,102917.13,0-15
5790,29755,U001,0200726979,BJ'S  in,2020-03-26,2020.0,1930630069.0,2020-03-09,2020-03-24,2020-03-09,NAA8,1160.69,0-15
5791,29756,U001,0200769623,WAL-MAR in,2020-04-16,2020.0,1930715009.0,2020-03-29,2020-04-13,2020-03-29,NAH4,4272.86,0-15
5792,29757,U001,0200707822,PUBLI us,2020-05-16,2020.0,1930833074.0,2020-04-26,2020-05-11,2020-04-26,NAA8,49116.55,0-15
5793,29759,U001,0200769623,WAL-MAR trust,2020-05-22,2020.0,1930852442.0,2020-05-03,2020-05-18,2020-05-03,NAH4,47292.57,0-15
5794,29761,CA02,0140104440,SO systems,2020-04-01,2020.0,2960619797.0,2020-03-15,2020-03-28,2020-03-18,CA10,90576.745,0-15
5795,29769,U001,0200706844,WINC us,2020-05-27,2020.0,1930875667.0,2020-05-07,2020-05-22,2020-05-07,NAA8,2037.58,0-15
5796,29771,U001,0200418007,AM co,2020-05-08,2020.0,1930581062.0,2020-03-04,2020-05-08,2020-03-04,NAGD,1646.4,0-15
5797,29783,U001,0100043949,HOME R corp,2020-04-02,2020.0,1930631841.0,2020-03-18,2020-04-02,2020-03-18,NAA8,16992.76,0-15
5798,29803,U001,0100031704,DELHAIZE ,2020-04-21,2020.0,1930744075.0,2020-04-03,2020-04-18,2020-04-03,NAA8,106516.92,0-15
5799,29805,U001,0200762301,C&S WH llc,2020-03-18,2020.0,1930583660.0,2020-03-02,2020-03-17,2020-03-02,NAC6,50934.2,0-15
5800,29808,U001,0200718130,SYSCO F in,2020-04-05,2020.0,1930665059.0,2020-03-17,2020-04-01,2020-03-17,NAA8,45751.5,0-15
5801,29816,U001,0200707822,PUBLI corp,2020-04-23,2020.0,1930724804.0,2020-04-03,2020-04-18,2020-04-03,NAA8,7697.86,0-15
5802,29848,U001,0200769623,WAL-MAR corp,2020-03-30,2020.0,1930647088.0,2020-03-13,2020-03-28,2020-03-13,NAH4,15821.8,0-15
5803,29850,U001,0200749782,KROG foundation,2020-04-19,2020.0,1930716219.0,2020-03-29,2020-04-13,2020-03-29,NAA8,55672.73,0-15
5804,29854,CA02,0140104429,COSTCO systems,2020-05-11,2020.0,2960628350.0,2020-04-18,2020-05-07,2020-04-27,CA10,51472.12,0-15
5805,29857,U001,0200726979,BJ'S  systems,2020-03-16,2020.0,1930577939.0,2020-02-28,2020-03-14,2020-02-28,NAA8,233.65,0-15
5806,29870,U001,0200772595,SAFEW corp,2020-04-24,2020.0,1930732044.0,2020-04-03,2020-04-18,2020-04-03,NAA8,31277.0,0-15
5807,29875,U001,0100031704,DELHAIZE foundation,2020-04-06,2020.0,1930673790.0,2020-03-19,2020-04-03,2020-03-19,NAA8,85743.32,0-15
5808,29878,U001,0200780383,MEIJ llc,2020-03-17,2020.0,1930577509.0,2020-02-27,2020-03-13,2020-02-27,NAA8,116037.15,0-15
5809,29879,U001,0200704045,RA corp,2020-04-18,2020.0,1930747567.0,2020-04-04,2020-04-19,2020-04-04,NAA8,44492.26,
5810,29886,U001,0200707741,SMART &  ,2020-07-04,2020.0,1930831444.0,2020-04-27,2020-07-01,2020-04-27,NAGD,52781.03,0-15
5811,29887,U001,0140142846,MONDE systems,2020-05-11,2020.0,1930606265.0,2020-03-10,2020-05-09,2020-03-10,NACB,1704.33,0-15
5812,29891,U001,0100043949,HOME R foundation,2020-04-25,2020.0,1930730730.0,2020-04-10,2020-04-25,2020-04-10,NAA8,16992.76,0-15
5813,29893,U001,0200353024,DECA us,2020-05-27,2020.0,1930875690.0,2020-05-08,2020-05-24,2020-05-01,NAM4,13699.41,0-15
5814,29898,U001,0200744019,TARG foundation,2020-05-05,2020.0,1930793281.0,2020-04-16,2020-05-01,2020-04-16,NAA8,29299.88,0-15
5815,29900,U001,0100030964,NATURA associates,2020-04-20,2020.0,1930747362.0,2020-04-04,2020-04-19,2020-04-04,NAA8,3699.75,0-15
5816,29901,U001,0200744019,TARG corp,2020-04-22,2020.0,1930730636.0,2020-04-03,2020-04-18,2020-04-03,NAA8,364.61,0-15
5817,29902,U001,0200762301,C&S WH corporation,2020-03-23,2020.0,1930610889.0,2020-03-07,2020-03-22,2020-03-07,NAC6,21577.53,0-15
5818,29905,U001,0200726979,BJ'S  co,2020-04-07,2020.0,1930664699.0,2020-03-19,2020-04-03,2020-03-19,NAA8,33.18,0-15
5819,29909,U001,0200762301,C&S WH systems,2020-04-28,2020.0,1930772786.0,2020-04-11,2020-04-26,2020-04-11,NAC6,59900.08,0-15
5820,29910,U001,0200326954,NEWE foundation,2020-03-19,2020.0,1930624900.0,2020-03-09,2020-03-16,2020-03-09,NAD8,71635.49,0-15
5821,29918,CA02,0140104440,SO foundation,2020-03-15,2020.0,2960616075.0,2020-03-01,2020-03-12,2020-03-02,CA10,93669.23300000001,0-15
5822,29919,U001,0200353024,DECA llc,2020-03-26,2020.0,1930605979.0,2020-03-05,2020-03-24,2020-03-01,NAM4,1540.78,0-15
5823,29922,CA02,0140106372,G T  associates,2020-04-11,2020.0,2960624708.0,2020-03-26,2020-04-06,2020-03-27,CA10,4088.203,0-15
5824,29926,U001,0200704045,RA systems,2020-03-26,2020.0,1930649373.0,2020-03-13,2020-03-28,2020-03-13,NAA8,102303.99,
5825,29929,U001,0200782001,GORDO corporation,2020-03-26,2020.0,1930631597.0,2020-03-10,2020-03-25,2020-03-10,NAA8,32888.11,0-15
5826,29931,U001,0200799342,MITCH foundation,2020-05-02,2020.0,1930780791.0,2020-04-14,2020-04-29,2020-04-14,NAA8,15113.01,0-15
5827,29932,U001,0200769623,WAL-MAR corporation,2020-04-29,2020.0,1930772897.0,2020-04-11,2020-04-26,2020-04-11,NAH4,10675.81,0-15
5828,29933,U001,0200726979,BJ'S  foundation,2020-03-19,2020.0,1930586653.0,2020-03-02,2020-03-17,2020-03-02,NAA8,14423.21,0-15
5829,29942,U001,0200721222,GO corp,2020-03-21,2020.0,1930594968.0,2020-03-04,2020-03-19,2020-03-04,NAA8,22656.86,0-15
5830,29946,U001,0200742791,QUI co,2020-04-17,2020.0,1930721287.0,2020-03-31,2020-04-15,2020-03-31,NAA8,28641.07,0-15
5831,29948,U001,0200439158,POST  co,2020-05-09,2020.0,1930797792.0,2020-04-22,2020-05-07,2020-04-22,NAA8,17916.0,0-15
5832,29952,U001,0200769623,WAL-MAR corp,2020-04-30,2020.0,1930779127.0,2020-04-12,2020-04-27,2020-04-12,NAH4,12923.42,0-15
5833,29981,U001,0200769623,WAL-MAR llc,2020-04-06,2020.0,1930660972.0,2020-03-18,2020-04-02,2020-03-18,NAH4,65219.82,0-15
5834,29982,U001,0200772670,ASSOCIAT co,2020-04-20,2020.0,1930729705.0,2020-04-02,2020-04-17,2020-04-02,NAU5,23583.65,0-15
5835,29983,U001,200706844,WINC corporation,2020-05-20,2020.0,1930829779.0,2020-04-29,2020-05-14,2020-04-29,NAA8,1891.01,0-15
5836,29984,U001,0200769623,WAL-MAR trust,2020-03-18,2020.0,1930571180.0,2020-02-29,2020-03-15,2020-02-29,NAH4,9903.98,0-15
5837,29990,U001,0200769623,WAL-MAR trust,2020-05-16,2020.0,1930830698.0,2020-04-28,2020-05-13,2020-04-28,NAH4,2169.37,0-15
5838,29998,U001,0200769623,WAL-MAR trust,2020-05-11,2020.0,1930813166.0,2020-04-23,2020-05-08,2020-04-23,NAH4,38293.41,0-15
5839,30005,U001,0200797452,US  ,2020-05-09,2020.0,1930809533.0,2020-04-23,2020-05-08,2020-04-23,NAA8,12028.52,0-15
5840,30016,U001,0100030964,NATURA in,2020-03-26,2020.0,1930600863.0,2020-03-11,2020-03-26,2020-03-11,NAA8,11080.77,0-15
5841,30028,U001,0200769623,WAL-MAR trust,2020-05-10,2020.0,1930808431.0,2020-04-22,2020-05-07,2020-04-22,NAH4,661.11,0-15
5842,30030,U001,0200750051,ALBER ,2020-03-16,2020.0,1930630860.0,2020-03-11,2020-03-26,2020-03-11,NAA8,76833.36,
5843,30036,U001,0200759878,SA us,2020-04-13,2020.0,1930717321.0,2020-03-29,2020-04-13,2020-03-29,NAH4,26896.17,0-15
5844,30038,U001,0200592182,DECA ,2020-04-11,2020.0,1930690336.0,2020-03-24,2020-04-08,2020-03-16,NAM4,13557.43,0-15
5845,30039,U001,0200707005,KING S systems,2020-05-04,2020.0,1930763493.0,2020-04-15,2020-04-30,2020-04-15,NAA8,14941.21,0-15
5846,30041,U001,0200726979,BJ'S  foundation,2020-04-27,2020.0,1930773897.0,2020-04-10,2020-04-25,2020-04-10,NAA8,371.83,0-15
5847,30047,U001,0200762301,C&S WH ,2020-04-09,2020.0,1930686444.0,2020-03-23,2020-04-07,2020-03-23,NAC6,13133.03,0-15
5848,30072,CA02,0140105686,SYSC in,2020-05-06,2020.0,2960629248.0,2020-04-17,2020-05-02,2020-04-22,CA10,2905.6440000000002,0-15
5849,30074,U001,0200769623,WAL-MAR trust,2020-04-27,2020.0,1930698479.0,2020-03-25,2020-04-09,2020-03-25,NAH4,59.88,16-30
5850,30075,U001,0200769623,WAL-MAR foundation,2020-03-26,2020.0,1930624401.0,2020-03-09,2020-03-24,2020-03-09,NAH4,5507.47,0-15
5851,30077,U001,0200704858,WAKE ,2020-04-18,2020.0,1930719438.0,2020-03-31,2020-04-15,2020-03-31,NAA8,112311.07,0-15
5852,30082,U001,0200769623,WAL-MAR associates,2020-05-24,2020.0,1930860630.0,2020-05-06,2020-05-21,2020-05-06,NAH4,18594.26,0-15
5853,30087,U001,0200704045,RA co,2020-04-21,2020.0,1930759322.0,2020-04-07,2020-04-22,2020-04-07,NAA8,12294.32,
5854,30088,U001,0200729942,SA co,2020-04-17,2020.0,1930724985.0,2020-03-31,2020-04-15,2020-03-31,NAA8,35815.14,0-15
5855,30091,U001,0200762301,C&S WH trust,2020-04-08,2020.0,1930677159.0,2020-03-22,2020-04-06,2020-03-22,NAC6,53689.58,0-15
5856,30098,U001,200722444,PERFOR systems,2020-04-04,2020.0,1930661005.0,2020-03-17,2020-04-01,2020-03-17,NAA8,50486.62,0-15
5857,30107,U001,0200769623,WAL-MAR llc,2020-05-12,2020.0,1930805239.0,2020-04-23,2020-05-08,2020-04-23,NAH4,183.85,0-15
5858,30108,U001,0200726979,BJ'S  corporation,2020-04-12,2020.0,1930689833.0,2020-03-24,2020-04-08,2020-03-24,NAA8,1721.73,0-15
5859,30120,CA02,0140104440,SO systems,2020-03-28,2020.0,2960619356.0,2020-03-11,2020-03-23,2020-03-13,CA10,10198.692,0-15
5860,30122,U001,0200794332,COST in,2020-05-10,2020.0,1930801170.0,2020-04-20,2020-05-05,2020-04-20,NAAX,81876.77,0-15
5861,30127,U001,100031704,DELHAIZE associates,2020-04-04,2020.0,1930655018.0,2020-03-17,2020-04-01,2020-03-17,NAA8,17608.04,0-15
5862,30137,CA02,0140104409,LOB llc,2020-04-20,2020.0,2960625156.0,2020-03-31,2020-04-19,2020-04-09,CA10,81013.457,0-15
5863,30140,U001,0200762301,C&S WH corp,2020-06-06,2020.0,1930717552.0,2020-03-30,2020-06-03,2020-03-30,NAGD,19046.8,0-15
5864,30156,U001,0200769623,WAL-MAR corporation,2020-04-01,2020.0,1930650988.0,2020-03-14,2020-03-29,2020-03-14,NAH4,49368.47,0-15
5865,30161,U001,200744019,TARG systems,2020-05-22,2020.0,1930859498.0,2020-05-06,2020-05-21,2020-05-06,NAA8,12228.67,0-15
5866,30163,U001,0100049962,MARKPOL foundation,2020-04-10,2020.0,1930676643.0,2020-03-20,2020-04-04,2020-03-20,NAA8,21565.98,0-15
5867,30167,U001,200739006,AL llc,2020-05-05,2020.0,1930827568.0,2020-04-27,2020-05-12,2020-04-27,NAA8,21300.0,
5868,30170,U001,0200769623,WAL-MAR trust,2020-04-06,2020.0,1930666936.0,2020-03-19,2020-04-03,2020-03-19,NAH4,25613.35,0-15
5869,30179,U001,0200704858,WAKE corporation,2020-04-22,2020.0,1930752628.0,2020-04-06,2020-04-21,2020-04-06,NAA8,130321.11,0-15
5870,30181,U001,0200152991,JET trust,2020-04-17,2020.0,1930732673.0,2020-04-01,2020-04-16,2020-04-01,NAA8,4626.68,0-15
5871,30188,U001,0200769623,WAL-MAR co,2020-05-06,2020.0,1930796829.0,2020-04-18,2020-05-03,2020-04-18,NAH4,29087.75,0-15
5872,30201,U001,0200820380,SMITH'S systems,2020-05-12,2020.0,1930801439.0,2020-04-21,2020-05-06,2020-04-21,NAA8,11563.76,0-15
5873,30207,U001,0200726979,BJ'S  us,2020-03-15,2020.0,1930577347.0,2020-02-27,2020-03-13,2020-02-27,NAA8,413.83,0-15
5874,30213,U001,0200418007,AM foundation,2020-06-13,2020.0,1930733718.0,2020-04-09,2020-06-13,2020-04-09,NAGD,1081.68,0-15
5875,30214,U001,0200704045,RA in,2020-05-18,2020.0,1930857885.0,2020-05-04,2020-05-19,2020-05-04,NAA8,92896.61,
5876,30216,U001,0200148860,DOLLA trust,2020-03-26,2020.0,1930624246.0,2020-03-10,2020-03-25,2020-03-10,NAA8,47652.41,0-15
5877,30221,CA02,0140104423,METRO  llc,2020-03-30,2020.0,2960620914.0,2020-03-14,2020-03-27,2020-03-17,CA10,38333.596,0-15
5878,30226,U001,0200769623,WAL-MAR ,2020-03-26,2020.0,1930612202.0,2020-03-09,2020-03-24,2020-03-09,NAH4,14982.05,0-15
5879,30234,U001,0200416837,DEC ,2020-05-26,2020.0,1930858905.0,2020-05-05,2020-05-24,2020-05-01,NAM4,1287.83,0-15
5880,30250,U001,0200772670,ASSOCIAT trust,2020-05-06,2020.0,1930797219.0,2020-04-17,2020-05-02,2020-04-17,NAU5,3835.12,0-15
5881,30266,U001,0200418007,AM trust,2020-04-28,2020.0,1930779935.0,2020-04-13,2020-04-28,2020-04-13,NAA8,5188.45,0-15
5882,30284,U001,0200769623,WAL-MAR systems,2020-04-30,2020.0,1930775840.0,2020-04-12,2020-04-27,2020-04-12,NAH4,16546.11,0-15
5883,30288,U001,0200230690,DECA ,2020-05-12,2020.0,1930806544.0,2020-04-21,2020-05-09,2020-04-16,NAM4,25.92,0-15
5884,30293,U001,0100054867,CTI A corp,2020-04-10,2020.0,1930666455.0,2020-03-20,2020-04-04,2020-03-20,NAA8,88169.63,0-15
5885,30306,U001,0200772670,ASSOCIAT ,2020-04-11,2020.0,1930693743.0,2020-03-24,2020-04-08,2020-03-24,NAU5,79008.61,0-15
5886,30312,U001,0200290370,BARGAIN  in,2020-04-15,2020.0,1930709670.0,2020-03-30,2020-04-14,2020-03-30,NAA8,34795.2,0-15
5887,30313,U001,0200762301,C&S WH foundation,2020-05-22,2020.0,1930665942.0,2020-03-17,2020-05-21,2020-03-17,NAGD,7543.41,0-15
5888,30328,CA02,0140104423,METRO  ,2020-03-12,2020.0,2960617062.0,2020-02-27,2020-03-08,2020-02-27,CA10,38332.294,0-15
5889,30342,U001,200793568,SUPE foundation,2020-05-23,2020.0,1930856852.0,2020-05-04,2020-05-19,2020-05-04,NAA8,151820.55,0-15
5890,30376,U001,0200418007,AM systems,2020-05-29,2020.0,1930671480.0,2020-03-24,2020-05-28,2020-03-24,NAGD,1824.48,0-15
5891,30378,U001,0100030964,NATURA ,2020-04-06,2020.0,1930671650.0,2020-03-21,2020-04-05,2020-03-21,NAA8,5528.9,0-15
5892,30381,CA02,0140104409,LOB associates,2020-04-07,2020.0,2960621743.0,2020-03-19,2020-04-06,2020-03-27,CA10,93346.876,0-15
5893,30386,U001,0200759878,SA corp,2020-04-27,2020.0,1930778071.0,2020-04-11,2020-04-26,2020-04-11,NAH4,43697.31,0-15
5894,30388,U001,200762301,C&S WH systems,2020-04-05,2020.0,1930668561.0,2020-03-19,2020-04-03,2020-03-19,NAC6,84555.48,0-15
5895,30389,U001,0200769623,WAL-MAR trust,2020-03-26,2020.0,1930624425.0,2020-03-09,2020-03-24,2020-03-09,NAH4,13098.88,0-15
5896,30390,U001,0200769623,WAL-MAR corp,2020-05-05,2020.0,1930797976.0,2020-04-17,2020-05-02,2020-04-17,NAH4,38913.18,0-15
5897,30401,U001,0200418007,AM systems,2020-04-01,2020.0,1930659952.0,2020-03-17,2020-04-01,2020-03-17,NAA8,26127.36,0-15
5898,30403,U001,0200769623,WAL-MAR us,2020-04-07,2020.0,1930670742.0,2020-03-20,2020-04-04,2020-03-20,NAH4,8399.82,0-15
5899,30409,CA02,0140106408,WAL-M corp,2020-04-18,2020.0,2960625523.0,2020-03-31,2020-04-10,2020-03-31,CA10,27152.741,0-15
5900,30410,U001,0200775660,EB corp,2020-06-11,2020.0,1930739255.0,2020-04-03,2020-06-07,2020-04-03,NAGD,10546.55,0-15
5901,30411,U001,0200020431,DEC corporation,2020-03-13,2020.0,1930602984.0,2020-03-05,2020-03-11,2020-03-01,NAM2,4094.38,0-15
5902,30412,CA02,0140104423,METRO  in,2020-04-01,2020.0,2960622328.0,2020-03-18,2020-03-31,2020-03-21,CA10,40350.625,0-15
5903,30414,U001,200777735,NASH  co,2020-04-21,2020.0,1930758575.0,2020-04-06,2020-04-21,2020-04-06,NAA8,70291.21,0-15
5904,30415,CA02,0140106379,QUAL us,2020-05-14,2020.0,2960629340.0,2020-04-17,2020-05-08,2020-04-28,CA10,983.213,0-15
5905,30416,U001,0200704858,WAKE trust,2020-04-18,2020.0,1930727136.0,2020-04-01,2020-04-16,2020-04-01,NAA8,15076.87,0-15
5906,30420,U001,0200729290,KROGER llc,2020-04-08,2020.0,1930679078.0,2020-03-21,2020-04-05,2020-03-21,NAA8,19275.26,0-15
5907,30432,U001,0200772595,SAFEW trust,2020-05-17,2020.0,1930624982.0,2020-03-11,2020-05-15,2020-03-11,NAGD,37678.69,0-15
5908,30436,U001,0200741174,M B  co,2020-04-01,2020.0,1930649199.0,2020-03-14,2020-03-29,2020-03-14,NAA8,4899.33,0-15
5909,30445,CA02,0140104475,FOC ,2020-03-29,2020.0,2960618372.0,2020-03-05,2020-03-23,2020-03-13,CA10,1513.225,0-15
5910,30447,U001,200668077,IN-N- associates,2020-04-01,2020.0,1930655663.0,2020-03-20,2020-03-30,2020-03-20,NA10,26582.4,0-15
5911,30451,U001,0200759878,SA ,2020-03-23,2020.0,1930618766.0,2020-03-09,2020-03-24,2020-03-09,NAH4,30936.47,
5912,30459,U001,0200772670,ASSOCIAT corp,2020-05-07,2020.0,1930802920.0,2020-04-19,2020-05-04,2020-04-19,NAU5,39575.59,0-15
5913,30468,U001,0200749225,SUPER  us,2020-05-19,2020.0,1930841949.0,2020-04-30,2020-05-15,2020-04-30,NAA8,99039.55,0-15
5914,30471,U001,0200793513,KROGER co,2020-04-23,2020.0,1930751625.0,2020-04-06,2020-04-21,2020-04-06,NAA8,35484.08,0-15
5915,30472,U001,0200610381,MERCHAN corp,2020-04-06,2020.0,1930670663.0,2020-03-19,2020-04-03,2020-03-19,NAA8,29272.32,0-15
5916,30476,U001,0200777735,NASH  associates,2020-04-29,2020.0,1930789166.0,2020-04-15,2020-04-30,2020-04-15,NAA8,19606.46,
5917,30488,U001,0100031704,DELHAIZE corporation,2020-04-30,2020.0,1930774142.0,2020-04-12,2020-04-27,2020-04-12,NAA8,102434.57,0-15
5918,30489,U001,0200418007,AM corp,2020-05-11,2020.0,1930817589.0,2020-04-26,2020-05-11,2020-04-26,NAA8,29854.25,0-15
5919,30495,U001,0200773364,U R M  in,2020-04-27,2020.0,1930753661.0,2020-04-08,2020-04-23,2020-04-08,NAA8,49126.44,0-15
5920,30502,U001,200726979,BJ'S  in,2020-04-05,2020.0,1930665008.0,2020-03-18,2020-04-02,2020-03-18,NAA8,33.18,0-15
5921,30521,U001,0200418007,AM llc,2020-04-23,2020.0,1930741910.0,2020-04-08,2020-04-23,2020-04-08,NAA8,2467.22,0-15
5922,30542,U001,0200762301,C&S WH associates,2020-03-25,2020.0,1930620718.0,2020-03-09,2020-03-24,2020-03-09,NAC6,99524.95,0-15
5923,30543,U001,0200707822,PUBLI us,2020-04-21,2020.0,1930731285.0,2020-04-01,2020-04-16,2020-04-01,NAA8,19467.42,0-15
5924,30545,U001,0200741174,M B  corporation,2020-04-09,2020.0,1930585145.0,2020-03-05,2020-04-06,2020-03-05,NA32,39401.42,0-15
5925,30559,U001,100043936,PAPA JO in,2020-04-22,2020.0,1930772400.0,2020-04-10,2020-04-20,2020-04-10,NA10,18145.19,0-15
5926,30562,U001,0200353024,DECA foundation,2020-05-16,2020.0,1930878453.0,2020-05-08,2020-05-11,2020-05-01,NAM2,15644.7,0-15
5927,30565,U001,0200744019,TARG ,2020-04-30,2020.0,1930778489.0,2020-04-12,2020-04-27,2020-04-12,NAA8,2059.49,0-15
